publicationId	doi	pmid	pmcid	in_main_portal	journal	publicationDate	publicationTitle	license	is_open_access	has_fulltext	xml_file	license_url_or_text	authors	abstract	citation
09cb24e7-8621-4809-8d73-c37f486b6d04	https://www.doi.org/10.1186/s11689-021-09359-0	PMID:33743598	PMC7980331	No	Journal of Neurodevelopmental Disorders	2021-03-21	Shared developmental gait disruptions across two mouse models of neurodevelopmental disorders	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC7980331.xml	Open AccessThis article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/. The Creative Commons Public Domain Dedication waiver (http://creativecommons.org/publicdomain/zero/1.0/) applies to the data made available in this article, unless otherwise stated in a credit line to the data.	"[""Rahn RM"", ""Weichselbaum CT"", ""Gutmann DH"", ""Dougherty JD"", ""Maloney SE.""]"	BACKGROUND. Motor deficits such as abnormal gait are an underappreciated yet characteristic phenotype of many neurodevelopmental disorders (NDDs), including Williams Syndrome (WS) and Neurofibromatosis Type 1 (NF1). Compared to cognitive phenotypes, gait phenotypes are readily and comparably assessed in both humans and model organisms and are controlled by well-defined CNS circuits. Discovery of a common gait phenotype between NDDs might suggest shared cellular and molecular deficits and highlight simple outcome variables to potentially quantify longitudinal treatment efficacy in NDDs. METHODS. We characterized gait using the DigiGait assay in two different murine NDD models: the complete deletion (CD) mouse, which models hemizygous loss of the complete WS locus, and the Nf1+/R681X mouse, which models a NF1 patient-derived heterozygous germline NF1 mutation. Longitudinal data were collected across four developmental time points (postnatal days 21-30) and one early adulthood time point. RESULTS. Compared to wildtype littermate controls, both models displayed markedly similar spatial, temporal, and postural gait abnormalities during development. Developing CD mice also displayed significant decreases in variability metrics. Multiple gait abnormalities observed across development in the Nf1+/R681X mice persisted into early adulthood, including increased stride length and decreased stride frequency, while developmental abnormalities in the CD model largely resolved by adulthood. CONCLUSIONS. These findings suggest that the subcomponents of gait affected in NDDs show overlap between disorders as well as some disorder-specific features, which may change over the course of development. Our incorporation of spatial, temporal, and postural gait measures also provides a template for gait characterization in other NDD models and a platform to examining circuits or longitudinal therapeutics.	Rahn RM, Weichselbaum CT, Gutmann DH, Dougherty JD, Maloney SE. Shared developmental gait disruptions across two mouse models of neurodevelopmental disorders <i>Journal of Neurodevelopmental Disorders.</i> 2021-03-21. DOI:https://www.doi.org/10.1186/s11689-021-09359-0 PMID:33743598
259f53e1-b917-4aee-afda-9434c0136d06	https://www.doi.org/10.3390/genes11070762	PMID:32650362	PMC7397152	No	Genes	2021-03-19	Preventative effect of Mebendazole against malignancies in neurofibromatosis 1	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC7397152.xml	Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/).	"[""Verena Staedtke"", ""Tyler Gray-Bethke"", ""Gregory J Riggins"", ""Ren-Yuan Bai""]"	Patients with RASopathy Neurofibromatosis 1 (NF1) are at a markedly increased risk of the development of benign and malignant tumors. Malignant tumors are often recalcitrant to treatments and associated with poor survival; however, no chemopreventative strategies currently exist. We thus evaluated the effect of mebendazole, alone or in combination with cyclooxygenase-2 (COX-2) inhibitors, on the prevention of NF1-related malignancies in a <i>cis</i> <i>Nf1+/-;Tp53+/-</i> (NPcis) mouse model of NF1. Our in vitro findings showed that mebendazole (MBZ) inhibits the growth of NF1-related malignant peripheral nerve sheath tumors (MPNSTs) through a reduction in activated guanosine triphosphate (GTP)-bound Ras. The daily MBZ treatment of NPcis mice dosed at 195 mg/kg daily, initiated 60 days after birth, substantially delayed the formation of solid malignancies and increased median survival (<i>p</i> &lt; 0.0001). Compared to placebo-treated mice, phosphorylated extracellular signal-regulated kinase (pERK) levels were decreased in the malignancies of MBZ-treated mice. The combination of MBZ with COX-2 inhibitor celecoxib (CXB) further enhanced the chemopreventative effect in female mice beyond each drug alone. These findings demonstrate the feasibility of a prevention strategy for malignancy development in high-risk NF1 individuals.	Verena Staedtke, Tyler Gray-Bethke, Gregory J Riggins, Ren-Yuan Bai. Preventative Effect of Mebendazole against Malignancies in Neurofibromatosis 1. <i>Genes.</i> 2021-03-19. DOI:https://www.doi.org/10.3390/genes11070762 PMID:32650362
f883202b-bbc8-4ae8-ae00-29abfacb97b0	https://www.doi.org/10.1371/journal.pone.0241821	PMID:33630851	PMC7906369	No	PLoS One	2021-02-25	Selection of internal references for RT-qPCR assays in Neurofibromatosis type 1 (NF1) related Schwann cell lines	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC7906369.xml	http://creativecommons.org/licenses/by/4.0/	"[""Gu YH"", ""Cui XW"", ""Ren JY"", ""Long MM"", ""Wang W"", ""Wei CJ"", ""Aimaier R"", ""Li YH"", ""Chung MH"", ""Gu B"", ""Li QF"", ""Wang ZC.""]"	Real-time quantitative PCR (RT-qPCR) has been widely applied in uncovering disease mechanisms and screening potential biomarkers. Internal reference gene selection determines the accuracy and reproducibility of data analyses. The aim of this study was to identify the optimal reference genes for the relative quantitative analysis of RT-qPCR in fourteen NF1 related cell lines, including non-tumor, benign and malignant Schwann cell lines. The expression characteristics of eleven candidate reference genes (RPS18, ACTB, B2M, GAPDH, PPIA, HPRT1, TBP, UBC, RPLP0, TFRC and RPL32) were screened and analyzed by four software programs: geNorm, NormFinder, BestKeeper and RefFinder. Results showed that GAPDH, the most frequently used internal reference gene, was significantly unstable between various cell lines. The combinational use of two reference genes (PPIA and TBP) was optimal in malignant Schwann cell lines and the use of single reference genes (PPIA or PRLP0) alone or in combination was optimal in benign Schwann cell lines. These recommended internal reference gene selections may improve the accuracy and reproducibility of RT-qPCR in gene expression analyses of NF1 related tumors.	Gu YH, Cui XW, Ren JY, Long MM, Wang W, Wei CJ, Aimaier R, Li YH, Chung MH, Gu B, Li QF, Wang ZC. Selection of internal references for RT-qPCR assays in Neurofibromatosis type 1 (NF1) related Schwann cell lines <i>PLoS One.</i> 2021-02-25. DOI:https://www.doi.org/10.1371/journal.pone.0241821 PMID:33630851
274d687c-000b-4c69-b347-0dd1e34b28fb	https://www.doi.org/10.1186/s13005-021-00256-4	PMID:33602260	PMC7890980	No	Head & Face Medicine	2021-02-22	Neurofibromin expression by normal salivary glands	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC7890980.xml	Open AccessThis article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/. The Creative Commons Public Domain Dedication waiver (http://creativecommons.org/publicdomain/zero/1.0/) applies to the data made available in this article, unless otherwise stated in a credit line to the data.	"[""Eloá Borges Luna"", ""Pâmella Pinho Montovani"", ""Rafaela Elvira Rozza-de-Menezes"", ""Karin Soares Cunha""]"	Neurofibromin, a protein encoded by the NF1 gene, is mutated in neurofibromatosis 1, one of the most common genetic diseases. Oral manifestations are common and a high prevalence of hyposalivation was recently described in individuals with neurofibromatosis 1. Although neurofibromin is ubiquitously expressed, its expression levels vary depending on the tissue type and developmental stage of the organism. The role of neurofibromin in the development, morphology, and physiology of salivary glands is unknown and a detailed expression of neurofibromin in human normal salivary glands has never been investigated. To investigate the expression levels and distribution of neurofibromin in acinar and ductal cells of major and minor salivary glands of adult individuals without NF1. Ten samples of morphologically normal major and minor salivary glands (three samples of each gland: parotid, submandibular and minor salivary; and one sample of sublingual gland) from individuals without neurofibromatosis 1 were selected to assess neurofibromin expression through immunohistochemistry. Immunoquantification was performed by a digital method. Neurofibromin was expressed in the cytoplasm of both serous and mucous acinar cells, as well as in ducts from all the samples of salivary glands. Staining intensity varied from mild to strong depending on the type of salivary gland and region (acini or ducts). Ducts had higher neurofibromin expression than acinar cells (p = 0.003). There was no statistical association between the expression of neurofibromin and the type of the salivary gland, considering acini (p = 0.09) or ducts (p = 0.50) of the four salivary glands (parotid, submandibular, minor salivary, and sublingual gland). Similar results were obtained comparing the acini (p = 0.35) and ducts (p = 0.50) of minor and major salivary glands. Besides, there was no correlation between the expression of neurofibromin and age (p = 0.08), and sex (p = 0.79) of the individuals, considering simultaneously the neurofibromin levels of acini and duct (n = 34). Neurofibromin is expressed in the cytoplasm of serous and mucous acinar cells, and ductal cells of salivary glands, suggesting that this protein is important for salivary gland function.	Eloá Borges Luna, Pâmella Pinho Montovani, Rafaela Elvira Rozza-de-Menezes, Karin Soares Cunha. Neurofibromin expression by normal salivary glands. <i>Head & Face Medicine.</i> 2021-02-22. DOI:https://www.doi.org/10.1186/s13005-021-00256-4 PMID:33602260
1fa7e618-79cc-4823-a2f7-1162aa301234	https://www.doi.org/10.4161/21624011.2014.954893	PMID:25960936	PMC4355981	No	Oncoimmunology	2021-02-18	A catalog of HLA type, HLA expression, and neo-epitope candidates in human cancer cell lines	CC-BY-NC	Yes	Yes	pmc_fulltext_xml/PMC4355981.xml	http://creativecommons.org/licenses/by-nc/3.0/	"[""Sebastian Boegel"", ""Martin Löwer"", ""Thomas Bukur"", ""Ugur Sahin"", ""John C Castle""]"	"Cancer cell lines are a tremendous resource for cancer biology and therapy development. These multipurpose tools are commonly used to examine the genetic origin of cancers, to identify potential novel tumor targets, such as tumor antigens for vaccine devel-opment, and utilized to screen potential therapies in preclinical studies. Mutations, gene expression, and drug sensitivity have been determined for many cell lines using next-generation sequencing (NGS). However, the human leukocyte antigen (HLA) type and HLA expression of tumor cell lines, characterizations necessary for the development of cancer vaccines, have remained largely incomplete and, such information, when available, has been distributed in many publications. Here, we determine the 4-digit HLA type and HLA expression of 167 cancer and 10 non-cancer cell lines from publically available RNA-Seq data. We use standard NGS RNA-Seq short reads from ""whole transcriptome"" sequencing, map reads to known HLA types, and statistically determine HLA type, heterozygosity, and expression. First, we present previously unreported HLA Class I and II genotypes. Second, we determine HLA expression levels in each cancer cell line, providing insights into HLA downregulation and loss in cancer. Third, using these results, we provide a fundamental cell line ""barcode"" to track samples and prevent sample annotation swaps and contamination. Fourth, we integrate the cancer cell-line specific HLA types and HLA expression with available cell-line specific mutation information and existing HLA binding prediction algorithms to make a catalog of predicted antigenic mutations in each cell line. The compilation of our results are a fundamental resource for all researchers selecting specific cancer cell lines based on the HLA type and HLA expression, as well as for the development of immunotherapeutic tools for novel cancer treatment modalities."	Sebastian Boegel, Martin Löwer, Thomas Bukur, Ugur Sahin, John C Castle. A catalog of HLA type, HLA expression, and neo-epitope candidates in human cancer cell lines. <i>Oncoimmunology.</i> 2021-02-18. DOI:https://www.doi.org/10.4161/21624011.2014.954893 PMID:25960936
e841cd57-33ec-404d-9419-4ad56af9028d	https://www.doi.org/10.7150/jca.40802	PMID:33391433	PMC7738992	No	Journal of Cancer	2021-01-04	Characterization of a new human astrocytoma cell line SHG140: cell proliferation, cell phenotype, karyotype, STR markers and tumorigenicity analysis	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC7738992.xml	This is an open access article distributed under the terms of the Creative Commons Attribution License (https://creativecommons.org/licenses/by/4.0/). See http://ivyspring.com/terms for full terms and conditions.	"[""Li Y"", ""Sun T"", ""Chen Z"", ""Shao Y"", ""Huang Y"", ""Zhou Y.""]"	Background: Primary tumor Cell was an important tool for tumor research. Here, a new astrocytoma cell line SHG-140 was established and its proliferation, phenotype, karyotype, STR authentication, pathological characteristics, and characteristics of the cells' intrancranial xenografts of nude mice were studied. Methods: Primary SHG-140 culture was performed in DMEM/F12 medium with 10% FBS. Cell proliferation, karyotype analysis, cell immunofluorescence and STR authentication of SHG140 cells were performed. HE staining and immunohistochemistry, Whole oncogene high flux sequencing of the patient sample were carried out. SHG140 cells were injected into the brain of nude mice, HE staining and immunohistochemistry of intracranial xenograft tumor were detected. Results: Cell immunofluorescence demonstrated that SHG140 cells were positive for A2B5 (Glial precursors ganglioside), GFAP (Glial fibrillary acidic protein), Nestin, S-100 (Acid calcium bingding protein), Olig2 (Oligodendrocyte transcription factor 2) and Ki67 (Nuclear-associated antigen), cells negatively stained for Vimentin. Cell proliferation curve revealed that SHG140 proliferated slightly within 48 h, which then significantly proliferated to the fourth day. Karyotype analysis demonstrated its total number of chromosomes was 55, having trisomy of chromosome 6, 7, 8, 9 and X, and tetrad of chromosome 1 and 21, chromosomal deletion and rearrangement were observed. STR markers analysis showed the cells were derived from human male. SHG140 cells had tumorigenic properties - the intracranial injection of these cells into nude mice gave rise to growing tumors. We found that the glioma tissue was diffusively positive for GFAP, Nestin, slightly positive for Olig2, S-100; the positive rate of Ki-67 was 65% and negative for Vimentin. SHG140 cells were tumorigenic, GFAP, Nestin, S-100 Olig-2, the proliferation marker Ki-67 were expressed in its intracranial xenograft, Vimentin was negative expressed. Whole oncogene high flux sequencing of the patient tissue showed TP53, PTEN, IDH1 and PTCH1 mutation were existed. Conclusions: Our study showed that SHG140 was an astrocytoma glioma continuous cell line derived from a human adult male, having a strong tumorigenicity in nude mice, which made it wound be a useful model for the study of human glioblastoma multiforme.	Li Y, Sun T, Chen Z, Shao Y, Huang Y, Zhou Y. Characterization of a new human astrocytoma cell line SHG140: cell proliferation, cell phenotype, karyotype, STR markers and tumorigenicity analysis <i>Journal of Cancer.</i> 2021-01-04. DOI:https://www.doi.org/10.7150/jca.40802 PMID:33391433
21f7e39b-0ce2-4cf4-a8f2-d55d04796b6c	https://www.doi.org/10.1038/s41467-020-19555-6	PMID:33177525	PMC7658220	No	Nature Communications	2020-12-04	MEKK2 mediates aberrant ERK activation in neurofibromatosis type I	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC7658220.xml	Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons license, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons license and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this license, visit http://creativecommons.org/licenses/by/4.0/.	"[""Seoyeon Bok"", ""Dong Yeon Shin"", ""Alisha R Yallowitz"", ""Mark Eiseman"", ""Michelle Cung"", ""Ren Xu"", ""Na Li"", ""Jun Sun"", ""Alfred L Williams"", ""John E Scott"", ""Bing Su"", ""Jae-Hyuck Shim"", ""Matthew B Greenblatt""]"	Neurofibromatosis type I (NF1) is characterized by prominent skeletal manifestations caused by NF1 loss. While inhibitors of the ERK activating kinases MEK1/2 are promising as a means to treat NF1, the broad blockade of the ERK pathway produced by this strategy is potentially associated with therapy limiting toxicities. Here, we have sought targets offering a more narrow inhibition of ERK activation downstream of NF1 loss in the skeleton, finding that MEKK2 is a novel component of a noncanonical ERK pathway in osteoblasts that mediates aberrant ERK activation after NF1 loss. Accordingly, despite mice with conditional deletion of Nf1 in mature osteoblasts (Nf1<sup>fl/fl</sup>;Dmp1-Cre) and Mekk2<sup>-/-</sup> each displaying skeletal defects, Nf1<sup>fl/fl</sup>;Mekk2<sup>-/-</sup>;Dmp1-Cre mice show an amelioration of NF1-associated phenotypes. We also provide proof-of-principle that FDA-approved inhibitors with activity against MEKK2 can ameliorate NF1 skeletal pathology. Thus, MEKK2 functions as a MAP3K in the ERK pathway in osteoblasts, offering a potential new therapeutic strategy for the treatment of NF1.	Seoyeon Bok, Dong Yeon Shin, Alisha R Yallowitz, Mark Eiseman, Michelle Cung, Ren Xu, Na Li, Jun Sun, Alfred L Williams, John E Scott, Bing Su, Jae-Hyuck Shim, Matthew B Greenblatt. MEKK2 mediates aberrant ERK activation in neurofibromatosis type I. <i>Nature Communications.</i> 2020-12-04. DOI:https://www.doi.org/10.1038/s41467-020-19555-6 PMID:33177525
764c12a2-b459-4f19-aa2c-9721df7b2845	https://www.doi.org/10.1093/noajnl/vdaa138	PMID:33235998	PMC7668446	No	Neuro-Oncology Advances	2020-11-26	Combination MEK and mTOR inhibitor therapy is active in models of glioblastoma	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC7668446.xml	http://creativecommons.org/licenses/by/4.0/	"[""Karisa C Schreck"", ""Amy N Allen"", ""Jiawan Wang"", ""Christine A Pratilas""]"	RAS effector signaling pathways such as PI3K/mTOR and ERK are frequently dysregulated in glioblastoma. While small molecule targeted therapies against these pathways have appeared promising in preclinical studies, they have been disappointing in clinical trials due to toxicity and de novo and adaptive resistance. To identify predictors of glioblastoma sensitivity to dual pathway inhibition with mTORC1/2 and MEK inhibitors, we tested these agents, alone and in combination, in a cohort of genomically characterized glioblastoma cell lines. Seven genomically characterized, patient-derived glioblastoma neurosphere cell lines were evaluated for their sensitivity to the dual mTORC1/2 kinase inhibitor sapanisertib (MLN0128, TAK-228) alone or in combination with the MEK1/2 inhibitor trametinib (GSK1120212), using assessment of proliferation and evaluation of the downstream signaling consequences of these inhibitors. Sapanisertib inhibited cell growth in neurosphere lines, but induced apoptosis only in a subset of lines, and did not completely inhibit downstream mTOR signaling via ribosomal protein S6 (RPS6). Growth sensitivity to MEK inhibitor monotherapy was observed in a subset of lines defined by loss of NF1, was predicted by an ERK-dependent expression signature, and was associated with effective phospho-RPS6 inhibition. In these lines, combined MEK/mTOR treatment further inhibited growth and induced apoptosis. Combined MEK and mTOR inhibition also led to modest antiproliferative effects in lines with intact NF1 and insensitivity to MEK inhibitor monotherapy. These data demonstrate that combined MEK/mTOR inhibition is synergistic in glioblastoma cell lines and may be more potent in NF1-deficient glioblastoma.	Karisa C Schreck, Amy N Allen, Jiawan Wang, Christine A Pratilas. Combination MEK and mTOR inhibitor therapy is active in models of glioblastoma. <i>Neuro-Oncology Advances.</i> 2020-11-26. DOI:https://www.doi.org/10.1093/noajnl/vdaa138 PMID:33235998
a23345d3-39c6-4747-af13-39412ef44fa0	https://www.doi.org/10.3390/cancers10080273	PMID:30115852	PMC6115972	No	Cancers	2020-09-30	Functional Linkage of RKIP to the Epithelial to Mesenchymal Transition and Autophagy during the Development of Prostate Cancer	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC6115972.xml	Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/).	"[""Mahmoud Ahmed"", ""Trang Huyen Lai"", ""Sahib Zada"", ""Jin Seok Hwang"", ""Trang Minh Pham"", ""Miyong Yun"", ""Deok Ryong Kim""]"	Raf kinase inhibitor protein (RKIP) plays a critical role in many signaling pathways as a multi-functional adapter protein. In particular, the loss of RKIP's function in certain types of cancer cells results in epithelial to mesenchymal transition (EMT) and the promotion of cancer metastasis. In addition, RKIP inhibits autophagy by modulating LC3-lipidation and mTORC1. How the RKIP-dependent inhibition of autophagy is linked to EMT and cancer progression is still under investigation. In this study, we investigated the ways by which RKIP interacts with key gene products in EMT and autophagy during the progression of prostate cancer. We first identified the gene products of interest using the corresponding gene ontology terms. The weighted-gene co-expression network analysis (WGCNA) was applied on a gene expression dataset from three groups of prostate tissues; benign prostate hyperplasia, primary and metastatic cancer. We found two modules of highly co-expressed genes, which were preserved in other independent datasets of prostate cancer tissues. RKIP showed potentially novel interactions with one EMT and seven autophagy gene products (TGFBR1; PIK3C3, PIK3CB, TBC1D25, TBC1D5, TOLLIP, WDR45 and WIPI1). In addition, we identified several upstream transcription modulators that could regulate the expression of these gene products. Finally, we verified some RKIP novel interactions by co-localization using the confocal microscopy analysis in a prostate cancer cell line. To summarize, RKIP interacts with EMT and autophagy as part of the same functional unit in developing prostate cancer.	Mahmoud Ahmed, Trang Huyen Lai, Sahib Zada, Jin Seok Hwang, Trang Minh Pham, Miyong Yun, Deok Ryong Kim. Functional Linkage of RKIP to the Epithelial to Mesenchymal Transition and Autophagy during the Development of Prostate Cancer. <i>Cancers.</i> 2020-09-30. DOI:https://www.doi.org/10.3390/cancers10080273 PMID:30115852
cb1bbb09-e004-477e-b0b4-b5cce9776560	https://www.doi.org/10.1093/noajnl/vdz049	PMID:32642732	PMC7317054	No	Neuro-Oncology Advances	2020-09-28	Genetics of human malignant peripheral nerve sheath tumors	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC7317054.xml	http://creativecommons.org/licenses/by/4.0/	"[""Alexander Pemov"", ""Hua Li"", ""William Presley"", ""Margaret R Wallace"", ""David T Miller""]"	Malignant peripheral nerve sheath tumors (MPNSTs) are heterogeneous, highly aggressive tumors with no widely effective treatment other than surgery. Genomic architecture of MPNST is similar to other soft tissue sarcomas, with a relatively modest burden of single nucleotide variants and an elevated frequency of copy-number alterations. Recent advances in genomic studies identified previously unrecognized critical involvement of polycomb repressor complex 2 (PRC2) core components <i>SUZ12</i> and <i>EED</i> in transition to malignancy. Notably, somatic changes in <i>NF1</i>, <i>CDKN2A/B</i>, and PRC2 are found in most MPNST regardless of their etiology (e.g. neurofibromatosis type 1-associated vs. sporadic vs. radiation-induced), indicating that similar molecular mechanisms impact pathogenesis in these neoplasms. The timing and specific order of genetic or epigenetic changes may, however, explain the typically poorer prognosis of NF1-associated MPNSTs. Studies that reveal genes and regulatory pathways uniquely altered in malignancies are essential to development of targeted tumor therapies. Characterization of MPNST molecular profiles may also contribute to tools for earlier detection, and prediction of prognosis or drug response. Here we review the genetic discoveries and their implications in understanding MPNST biology.	Alexander Pemov, Hua Li, William Presley, Margaret R Wallace, David T Miller. Genetics of human malignant peripheral nerve sheath tumors. <i>Neuro-Oncology Advances.</i> 2020-09-28. DOI:https://www.doi.org/10.1093/noajnl/vdz049 PMID:32642732
56811196-5155-4e8e-a8eb-6ad560c493c9	https://www.doi.org/10.1186/s12935-020-1128-z	PMID:32099531	PMC7031935	No	Cancer Cell International	2020-09-28	Establishment and characterization of patient-derived cancer models of malignant peripheral nerve sheath tumors	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC7031935.xml	Open AccessThis article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article's Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article's Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http://creativecommons.org/licenses/by/4.0/. The Creative Commons Public Domain Dedication waiver (http://creativecommons.org/publicdomain/zero/1.0/) applies to the data made available in this article, unless otherwise stated in a credit line to the data.	"[""Rieko Oyama"", ""Fusako Kito"", ""Mami Takahashi"", ""Emi Hattori"", ""Rei Noguchi"", ""Yoko Takai"", ""Marimu Sakumoto"", ""Zhiwei Qiao"", ""Shunichi Toki"", ""Masato Sugawara"", ""Yoshikazu Tanzawa"", ""Eisuke Kobayashi"", ""Fumihiko Nakatani"", ""Shintaro Iwata"", ""Akihiko Yoshida"", ""Akira Kawai"", ""Tadashi Kondo""]"	Malignant peripheral nerve sheath tumors (MPNSTs) are a rare subtype of soft-tissue sarcoma, derived from a peripheral branch or the sheath of the sciatic nerve, brachial plexus, or sacral plexus. The clinical outcomes for MPNST patients with unresectable or metastatic tumors are dismal, and novel therapeutic strategies are required. Although patient-derived cancer cell lines are vital for basic research and preclinical studies, few MPNST cell lines are available from public cell banks. Therefore, the aim of this study was to establish cancer cell lines derived from MPNST patients. We used tumor tissues from five patients with MPNSTs, including one derived from a rare bone tissue MPNST. The tumor tissues were obtained at the time of surgery and were immediately processed to establish cell lines. A patient-derived xenograft was also established when a sufficient amount of tumor tissue was available. The characterization of established cells was performed with respect to cell proliferation, spheroid formation, and invasion. The mutation status of actionable genes was monitored by NCC Oncopanel, by which the mutation of 114 genes was assessed by next-generation sequencing. The response to anti-cancer agents, including anti-cancer drugs approved for the treatment of other malignancies was investigated in the established cell lines. We established five cell lines (NCC-MPNST1-C1, NCC-MPNST2-C1, NCC-MPNST3-C1, NCC-MPNST4-C1, and NCC-MPNST5-C1) from the original tumors, and also established patient-derived xenografts (PDXs) from which one cell line (NCC-MPNST3-X2-C1) was produced. The established MPNST cell lines proliferated continuously and formed spheroids while exhibiting distinct invasion abilities. The cell lines had typical mutations in the actionable genes, and the mutation profiles differed among the cell lines. The responsiveness to examined anti-cancer agents differed among cell lines; while the presence of an actionable gene mutation did not correspond with the response to the anticipated anti-cancer agents. The established cell lines exhibit various characteristics, including proliferation and invasion potential. In addition, they had different mutation profiles and response to the anti-cancer agents. These observations suggest that the established cell lines will be useful for future research on MPNSTs.	Rieko Oyama, Fusako Kito, Mami Takahashi, Emi Hattori, Rei Noguchi, Yoko Takai, Marimu Sakumoto, Zhiwei Qiao, Shunichi Toki, Masato Sugawara, Yoshikazu Tanzawa, Eisuke Kobayashi, Fumihiko Nakatani, Shintaro Iwata, Akihiko Yoshida, Akira Kawai, Tadashi Kondo. Establishment and characterization of patient-derived cancer models of malignant peripheral nerve sheath tumors. <i>Cancer Cell International.</i> 2020-09-28. DOI:https://www.doi.org/10.1186/s12935-020-1128-z PMID:32099531
