publicationId	doi	pmid	pmcid	in_main_portal	journal	publicationDate	publicationTitle	license	is_open_access	has_fulltext	xml_file	license_url_or_text	authors	abstract	citation
8d7e36f3-918e-47a0-aa15-5b8e57639fdd	https://www.doi.org/10.1126/scisignal.aaw8288	PMID:31551296	PMC6864030	No	Science Signaling	2019-09-26	A systems mechanism for KRAS mutant allele-specific responses to targeted therapy	Fair use (license unspecified)	No	Yes	pmc_fulltext_xml/PMC6864030.xml	This file is available for text mining. It may also be used consistent with the principles of fair use under the copyright law.	"[""McFall T"", ""Diedrich JK"", ""Mengistu M"", ""Littlechild SL"", ""Paskvan KV"", ""Sisk-Hackworth L"", ""Moresco JJ"", ""Shaw AS"", ""Stites EC.""]"	Cancer treatment decisions are increasingly guided by which specific genes are mutated within each patient's tumor. For example, agents inhibiting the epidermal growth factor receptor (EGFR) benefit many colorectal cancer (CRC) patients, with the general exception of those whose tumor includes a KRAS mutation. However, among the various KRAS mutations, that which encodes the G13D mutant protein (KRASG13D) behaves differently; for unknown reasons, KRASG13D CRC patients benefit from the EGFR-blocking antibody cetuximab. Controversy surrounds this observation, because it contradicts the well-established mechanisms of EGFR signaling with regard to RAS mutations. Here, we identified a systems-level, mechanistic explanation for why KRASG13D cancers respond to EGFR inhibition. A computational model of RAS signaling revealed that the biophysical differences between the three most common KRAS mutants were sufficient to generate different sensitivities to EGFR inhibition. Integrated computation with experimentation then revealed a nonintuitive, mutant-specific dependency of wild-type RAS activation by EGFR that is determined by the interaction strength between KRAS and the tumor suppressor neurofibromin (NF1). KRAS mutants that strongly interacted with and competitively inhibited NF1 drove wild-type RAS activation in an EGFR-independent manner, whereas KRASG13D weakly interacted with and could not competitively inhibit NF1 and, thus, KRASG13D cells remained dependent on EGFR for wild-type RAS activity. Overall, our work demonstrates how systems approaches enable mechanism-based inference in genomic medicine and can help identify patients for selective therapeutic strategies.	McFall T, Diedrich JK, Mengistu M, Littlechild SL, Paskvan KV, Sisk-Hackworth L, Moresco JJ, Shaw AS, Stites EC. A systems mechanism for KRAS mutant allele-specific responses to targeted therapy <i>Science Signaling.</i> 2019-09-26. DOI:https://www.doi.org/10.1126/scisignal.aaw8288 PMID:31551296
fdf21cad-adb8-4549-bd14-a63060261f66	https://www.doi.org/10.7554/eLife.48983	PMID:31545171	PMC6819083	Yes	eLife	2019-09-24	Optical dopamine monitoring with dLight1 reveals mesolimbic phenotypes in a mouse model of neurofibromatosis type 1	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC6819083.xml	http://creativecommons.org/licenses/by/4.0/	"[""Robinson JE"", ""Coughlin GM"", ""Hori AM"", ""Cho JR"", ""Mackey ED"", ""Turan Z"", ""Patriarchi T"", ""Tian L"", ""Gradinaru V.""]"	Neurofibromatosis type 1 (NF1) is an autosomal dominant disorder whose neurodevelopmental symptoms include impaired executive function, attention, and spatial learning and could be due to perturbed mesolimbic dopaminergic circuitry. However, these circuits have never been directly assayed in vivo. We employed the genetically encoded optical dopamine sensor dLight1 to monitor dopaminergic neurotransmission in the ventral striatum of NF1 mice during motivated behavior. Additionally, we developed novel systemic AAV vectors to facilitate morphological reconstruction of dopaminergic populations in cleared tissue. We found that NF1 mice exhibit reduced spontaneous dopaminergic neurotransmission that was associated with excitation/inhibition imbalance in the ventral tegmental area and abnormal neuronal morphology. NF1 mice also had more robust dopaminergic and behavioral responses to salient visual stimuli, which were independent of learning, and rescued by optogenetic inhibition of non-dopaminergic neurons in the VTA. Overall, these studies provide a first in vivo characterization of dopaminergic circuit function in the context of NF1 and reveal novel pathophysiological mechanisms.	Robinson JE, Coughlin GM, Hori AM, Cho JR, Mackey ED, Turan Z, Patriarchi T, Tian L, Gradinaru V. Optical dopamine monitoring with dLight1 reveals mesolimbic phenotypes in a mouse model of neurofibromatosis type 1 <i>Elife.</i> 2019-09-24. DOI:https://www.doi.org/10.7554/eLife.48983 PMID:31545171
97ff19b7-c56b-4003-9a52-f18a50096990	https://www.doi.org/10.3892/ol.2019.10627	PMID:31452783	PMC6676397	No	Oncology Letters	2019-08-28	Establishment and characterization of the gemcitabine-resistant human pancreatic cancer cell line SW1990/gemcitabine	CC-BY-NC-ND	Yes	Yes	pmc_fulltext_xml/PMC6676397.xml	This is an open access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made.	"[""Yu Y"", ""Ding F"", ""Gao M"", ""Jia YF"", ""Ren L.""]"	Due to its rapid progression, metastasis and resistance to chemotherapy, pancreatic cancer is one of the most malignant tumor types to affect the digestive system. Gemcitabine chemotherapy is typically the first choice of treatment for advanced pancreatic cancer; however, chemoresistance is a major obstacle to successful treatment. In order to elucidate the underlying mechanisms of gemcitabine resistance in pancreatic cancer, the drug-resistant cell line SW1990-gemcitabine (SW1990-GZ) was established using the human pancreatic cancer cell line SW1990. The IC50, resistance index and growth of SW1990 and SW1990-GZ cells were also assessed using 3-(4,5-dimethyl-2-thiazolyl)-2,5-diphenyl-2-H-tetrazolium bromide (MTT) assays. The cellular uptake of gemcitabine in SW1990 and SW1990-GZ was measured using high performance liquid chromatography (HPLC). The protein expression of p53 was also assessed by western blot analysis. The results demonstrated that the IC50 of SW1990 and SW1990-Gz was 0.07±0.0021 and 87.5±3.24 µg/ml, respectively, and that the resistance index ratio of SW1990-Gz was 1,250. The growth rate of SW1990-GZ cells was low compared with that of SW1990 cells. The HPLC results indicated that gemcitabine uptake was markedly reduced in SW1990-GZ cells compared with in SW1990 cells at different time points. The protein expression of p53 was significantly higher in GEM-resistant SW1990-GZ cells compared with that in SW1990 cells (P<0.01). These results suggest that a human gemcitabine-resistant pancreatic cancer cell line was successfully established, with stable and significant drug resistance. The results of the present study suggest that the decreased cellular uptake of gemcitabine may serve an important role in gemcitabine chemoresistance in SW1990-GZ cells; thus, this cell line may be used as an effective in vitro model to improve our understanding of gemcitabine-resistance in pancreatic cancer.	Yu Y, Ding F, Gao M, Jia YF, Ren L. Establishment and characterization of the gemcitabine-resistant human pancreatic cancer cell line SW1990/gemcitabine <i>Oncology Letters.</i> 2019-08-28. DOI:https://www.doi.org/10.3892/ol.2019.10627 PMID:31452783
96064af8-4c6c-4856-a842-067a33593612	https://www.doi.org/10.1038/s41467-019-11415-2	PMID:31395879	PMC6687785	No	Nature Communications	2019-08-10	Comprehensive transcriptomic analysis of cell lines as models of primary tumors across 22 tumor types	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC6687785.xml	Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons license, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons license and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this license, visit http://creativecommons.org/licenses/by/4.0/.	"[""Yu K"", ""Chen B"", ""Aran D"", ""Charalel J"", ""Yau C"", ""Wolf DM"", ""van 't Veer LJ"", ""Butte AJ"", ""Goldstein T"", ""Sirota M.""]"	Cancer cell lines are a cornerstone of cancer research but previous studies have shown that not all cell lines are equal in their ability to model primary tumors. Here we present a comprehensive pan-cancer analysis utilizing transcriptomic profiles from The Cancer Genome Atlas and the Cancer Cell Line Encyclopedia to evaluate cell lines as models of primary tumors across 22 tumor types. We perform correlation analysis and gene set enrichment analysis to understand the differences between cell lines and primary tumors. Additionally, we classify cell lines into tumor subtypes in 9 tumor types. We present our pancreatic cancer results as a case study and find that the commonly used cell line MIA PaCa-2 is transcriptionally unrepresentative of primary pancreatic adenocarcinomas. Lastly, we propose a new cell line panel, the TCGA-110-CL, for pan-cancer studies. This study provides a resource to help researchers select more representative cell line models.	Yu K, Chen B, Aran D, Charalel J, Yau C, Wolf DM, van 't Veer LJ, Butte AJ, Goldstein T, Sirota M. Comprehensive transcriptomic analysis of cell lines as models of primary tumors across 22 tumor types <i>Nature Communications.</i> 2019-08-10. DOI:https://www.doi.org/10.1038/s41467-019-11415-2 PMID:31395879
a3f503b6-dc27-4f2a-9bc1-056086bc0b82	https://www.doi.org/10.1002/cam4.2386	PMID:31278855	PMC6718590	Yes	Cancer Medicine	2019-07-07	TYK2 promotes malignant peripheral nerve sheath tumor progression through inhibition of cell death	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC6718590.xml	This is an open access article under the terms of the http://creativecommons.org/licenses/by/4.0/ License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.	"[""Qin W"", ""Godec A"", ""Zhang X"", ""Zhu C"", ""Shao J"", ""Tao Y"", ""Bu X"", ""Hirbe AC.""]"	Background: Malignant peripheral nerve sheath tumors (MPNSTs) are aggressive sarcomas that arise most commonly in the setting of the Neurofibromatosis Type 1 (NF1) cancer predisposition syndrome. Despite aggressive multimodality therapy, outcomes are dismal and most patients die within 5 years of diagnosis. Prior genomic studies in our laboratory identified tyrosine kinase 2 (TYK2) as a frequently mutated gene in MPNST. Herein, we explored the function of TYK2 in MPNST pathogenesis. Methods: Immunohistochemistry was utilized to examine expression of TYK2 in MPNSTs and other sarcomas. To establish a role for TYK2 in MPNST pathogenesis, murine and human TYK2 knockdown and knockout cells were established using shRNA and CRISPR/Cas9 systems, respectively. Results: We have demonstrated that TYK2 was highly expressed in the majority of human MPNSTs examined. Additionally, we demonstrated that knockdown of Tyk2/TYK2 in murine and human MPNST cells significantly increased cell death in vitro. These effects were accompanied by a decrease in the levels of activated Stats and Bcl-2 as well as an increase in the levels of Cleaved Caspase-3. In addition, Tyk2-KD cells demonstrated impaired growth in subcutaneous and metastasis models in vivo.	Qin W, Godec A, Zhang X, Zhu C, Shao J, Tao Y, Bu X, Hirbe AC. TYK2 promotes malignant peripheral nerve sheath tumor progression through inhibition of cell death <i>Cancer Medicine.</i> 2019-07-07. DOI:https://www.doi.org/10.1002/cam4.2386 PMID:31278855
73ce7cf7-618b-4887-9cb7-bd14610a3539	https://www.doi.org/10.1097/j.pain.0000000000001648	PMID:31246731	PMC6800626	Yes	Pain	2019-06-28	Assessment of nociception and related quality-of-life measures in a porcine model of neurofibromatosis type 1	Fair use (license unspecified)	No	Yes	pmc_fulltext_xml/PMC6800626.xml	This file is available for text mining. It may also be used consistent with the principles of fair use under the copyright law.	"[""Khanna R"", ""Moutal A"", ""White KA"", ""Chefdeville A"", ""Negrao de Assis P"", ""Cai S"", ""Swier VJ"", ""Bellampalli SS"", ""Giunta MD"", ""Darbro BW"", ""Quelle DE"", ""Sieren JC"", ""Wallace MR"", ""Rogers CS"", ""Meyerholz DK"", ""Weimer JM.""]"	Neurofibromatosis type 1 (NF1) is an autosomal dominant genetic disorder resulting from germline mutations in the NF1 gene, which encodes neurofibromin. Patients experience a variety of symptoms, but pain in the context of NF1 remains largely underrecognized. Here, we characterize nociceptive signaling and pain behaviors in a miniswine harboring a disruptive NF1 mutation (exon 42 deletion). We present the first characterization of pain-related behaviors in a pig model of NF1, identifying unchanged agitation scores, lower tactile thresholds (allodynia), and decreased response latencies to thermal laser stimulation (hyperalgesia) in NF1 (females only) pigs. Male NF1 pigs with tumors showed reduced sleep quality and increased resting, 2 health-related quality-of-life symptoms found to be comorbid in people with NF1 pain. We explore these phenotypes in relationship to suppression of the increased activity of the N-type voltage-gated calcium (CaV2.2) channel by pharmacological antagonism of phosphorylation of a regulatory protein-the collapsin response mediator protein 2 (CRMP2), a known interactor of neurofibromin, and by targeting the interface between the α subunit of CaV2.2 and the accessory β-subunits with small molecules. Our data support the use of NF1 pigs as a large animal model for studying NF1-associated pain and for understanding the pathophysiology of NF1. Our findings demonstrate the translational potential of 2 small molecules in reversing ion channel remodeling seen in NF1. Interfering with CaV2.2, a clinically validated target for pain management, might also be a promising therapeutic strategy for NF1-related pain management.	Khanna R, Moutal A, White KA, Chefdeville A, Negrao de Assis P, Cai S, Swier VJ, Bellampalli SS, Giunta MD, Darbro BW, Quelle DE, Sieren JC, Wallace MR, Rogers CS, Meyerholz DK, Weimer JM. Assessment of nociception and related quality-of-life measures in a porcine model of neurofibromatosis type 1 <i>Pain.</i> 2019-06-28. DOI:https://www.doi.org/10.1097/j.pain.0000000000001648 PMID:31246731
9dd899bd-bafe-4bd1-8cad-a21d72a87669	https://www.doi.org/10.1016/j.nbd.2019.104479	PMID:31128207	PMC6689441	No	Neurobiology of Disease	2019-05-26	Autism-associated deficiency disrupts corticocortical and corticostriatal functional connectivity in human and mouse	CC-BY-NC-ND	Yes	Yes	pmc_fulltext_xml/PMC6689441.xml	This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/BY-NC-ND/4.0/).	"[""Shofty B"", ""Bergmann E"", ""Zur G"", ""Asleh J"", ""Bosak N"", ""Kavushansky A"", ""Castellanos FX"", ""Ben-Sira L"", ""Packer RJ"", ""Vezina GL"", ""Constantini S"", ""Acosta MT"", ""Kahn I.""]"	Children with the autosomal dominant single gene disorder, neurofibromatosis type 1 (NF1), display multiple structural and functional changes in the central nervous system, resulting in neuropsychological cognitive abnormalities. Here we assessed the pathological functional organization that may underlie the behavioral impairments in NF1 using resting-state functional connectivity MRI. Coherent spontaneous fluctuations in the fMRI signal across the entire brain were used to interrogate the pattern of functional organization of corticocortical and corticostriatal networks in both NF1 pediatric patients and mice with a heterozygous mutation in the Nf1 gene (Nf1+/-). Children with NF1 demonstrated abnormal organization of cortical association networks and altered posterior-anterior functional connectivity in the default network. Examining the contribution of the striatum revealed that corticostriatal functional connectivity was altered. NF1 children demonstrated reduced functional connectivity between striatum and the frontoparietal network and increased striatal functional connectivity with the limbic network. Awake passive mouse functional connectivity MRI in Nf1+/- mice similarly revealed reduced posterior-anterior connectivity along the cingulate cortex as well as disrupted corticostriatal connectivity. The striatum of Nf1+/- mice showed increased functional connectivity to somatomotor and frontal cortices and decreased functional connectivity to the auditory cortex. Collectively, these results demonstrate similar alterations across species, suggesting that NF1 pathogenesis is linked to striatal dysfunction and disrupted corticocortical connectivity in the default network.	Shofty B, Bergmann E, Zur G, Asleh J, Bosak N, Kavushansky A, Castellanos FX, Ben-Sira L, Packer RJ, Vezina GL, Constantini S, Acosta MT, Kahn I. Autism-associated Nf1 deficiency disrupts corticocortical and corticostriatal functional connectivity in human and mouse <i>Neurobiology of Disease.</i> 2019-05-26. DOI:https://www.doi.org/10.1016/j.nbd.2019.104479 PMID:31128207
cc365866-9abe-4626-81db-91dffe16fdc6	https://www.doi.org/10.1016/j.neuroscience.2018.04.002	PMID:29655575	PMC5963520	No	Neuroscience	2019-04-05	CRMP2-Neurofibromin Interface Drives NF1-related Pain	Fair use (license unspecified)	No	Yes	pmc_fulltext_xml/PMC5963520.xml	This file is available for text mining. It may also be used consistent with the principles of fair use under the copyright law.	"[""Aubin Moutal"", ""Li Sun"", ""Xiaofang Yang"", ""Wennan Li"", ""Song Cai"", ""Shizhen Luo"", ""Rajesh Khanna""]"	An understudied symptom of the genetic disorder Neurofibromatosis type 1 (NF1) is chronic idiopathic pain. We used targeted editing of Nf1 in rats to provide direct evidence of a causal relationship between neurofibromin, the protein product of the Nf1 gene, and pain responses. Our study data identified a protein-interaction network with collapsin response meditator protein 2 (CRMP2) as a node and neurofibromin, syntaxin 1A, and the N-type voltage-gated calcium (CaV2.2) channel as interaction edges. Neurofibromin uncouples CRMP2 from syntaxin 1A. Upon loss/mutation of neurofibromin, as seen in patients with NF1, the CRMP2/Neurofibromin interaction is uncoupled, which frees CRMP2 to interact with both syntaxin 1A and CaV2.2, culminating in increased release of the pro-nociceptive neurotransmitter calcitonin gene-related peptide (CGRP). Our work also identified the CRMP2-derived peptide CNRP1, which uncoupled CRMP2's interactions with neurofibromin, syntaxin 1A, as well as CaV2.2. Here, we tested if CRISPR/Cas9-mediated editing of the Nf1 gene, which leads to functional remodeling of peripheral nociceptors through effects on the tetrodotoxin-sensitive (TTX-S) Na<sup>+</sup> voltage-gated sodium channel (NaV1.7) and CaV2.2, could be affected using CNRP1, a peptide designed to target the CRMP2-neurofibromin interface. The data presented here shows that disrupting the CRMP2-neurofibromin interface is sufficient to reverse the dysregulations of voltage-gated ion channels and neurotransmitter release elicited by Nf1 gene editing. As a consequence of these effects, the CNRP1 peptide reversed hyperalgesia to thermal stimulation of the hindpaw observed in Nf1-edited rats. Our findings support future pharmacological targeting of the CRMP2/neurofibromin interface for NF1-related pain relief.	Aubin Moutal, Li Sun, Xiaofang Yang, Wennan Li, Song Cai, Shizhen Luo, Rajesh Khanna. CRMP2-Neurofibromin Interface Drives NF1-related Pain. <i>Neuroscience.</i> 2019-04-05. DOI:https://www.doi.org/10.1016/j.neuroscience.2018.04.002 PMID:29655575
6680f8b8-5b76-4466-a5b1-fa0ea6a9287d	https://www.doi.org/10.1158/1078-0432.CCR-18-3224	PMID:30936125	PMC6606396	Yes	Clinical Cancer Research	2019-04-03	Targeted inhibition of the dual specificity phosphatases DUSP1 and DUSP6 suppress MPNST growth via JNK	Fair use (license unspecified)	No	Yes	pmc_fulltext_xml/PMC6606396.xml	This file is available for text mining. It may also be used consistent with the principles of fair use under the copyright law.	"[""Ramkissoon A"", ""Chaney KE"", ""Milewski D"", ""Williams KB"", ""Williams RL"", ""Choi K"", ""Miller A"", ""Kalin TV"", ""Pressey JG"", ""Szabo S"", ""Azam M"", ""Largaespada DA"", ""Ratner N.""]"	PURPOSE. In neurofibromatosis type 1 (NF1) and in highly aggressive malignant peripheral nerve sheath tumors (MPNSTs), constitutively active RAS-GTP and increased MAPK signaling are important in tumorigenesis. Dual specificity phosphatases (DUSPs) are negative regulators of MAPK signaling that dephosphorylate p38, JNK, and ERK in different settings. Although often acting as tumor suppressors, DUSPs may also act as oncogenes, helping tumor cells adapt to high levels of MAPK signaling. We hypothesized that inhibiting DUSPs might be selectively toxic to cells from NF1-driven tumors. EXPERIMENTAL DESIGN. We examined DUSP gene and protein expression in neurofibroma and MPNSTs. We used small hairpin RNA (shRNA) to knock down DUSP1 and DUSP6 to evaluate cell growth, downstream MAPK signaling, and mechanisms of action. We evaluated the DUSP inhibitor, (E)-2-benzylidene-3-(cyclohexylamino)-2,3-dihydro-1H-inden-1-one (BCI), in MPNST cell lines and in cell-line and patient-derived MPNST xenografts. RESULTS. DUSP1 and DUSP6 are expressed in NF1-deleted tumors. Knockdown of DUSP1 and DUSP6, alone or in combination, reduced MPNST cell growth and led to ERK and JNK hyperactivation increasing downstream TP53 and p-ATM. The DUSP inhibitor, BCI, diminished the survival of NF1-deleted Schwann cells and MPNST cell lines through activation of JNK. In vivo, treatment of an established cell-line xenograft or a novel patient-derived xenograft (PDX) of MPNSTs with BCI increased ERK and JNK activation, caused tumor necrosis and fibrosis, and reduced tumor volume in one model. CONCLUSIONS. Targeting DUSP1 and DUSP6 genetically or with BCI effectively inhibits MPNST cell growth and promotes cell death, in vitro and in xenograft models. The data support further investigation of DUSP inhibition in MPNSTs.	Ramkissoon A, Chaney KE, Milewski D, Williams KB, Williams RL, Choi K, Miller A, Kalin TV, Pressey JG, Szabo S, Azam M, Largaespada DA, Ratner N. Targeted Inhibition of the Dual Specificity Phosphatases DUSP1 and DUSP6 Suppress MPNST Growth via JNK <i>Clinical Cancer Research.</i> 2019-04-03. DOI:https://www.doi.org/10.1158/1078-0432.CCR-18-3224 PMID:30936125
55243fb1-c590-4fdb-8846-0096ebd3e968	https://www.doi.org/10.1038/s41598-019-40570-1	PMID:30858407	PMC6411871	No	Scientific Reports	2019-03-13	Human melanoma brain metastases cell line MUG-Mel1, isolated clones and their detailed characterization	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC6411871.xml	Open Access This article is licensed under a Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons license, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons license and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this license, visit http://creativecommons.org/licenses/by/4.0/.	"[""Heitzer E"", ""Groenewoud A"", ""Meditz K"", ""Lohberger B"", ""Liegl-Atzwanger B"", ""Prokesch A"", ""Kashofer K"", ""Behrens D"", ""Haybaeck J"", ""Kolb-Lenz D"", ""Koefeler H"", ""Riedl S"", ""Schaider H"", ""Fischer C"", ""Snaar-Jagalska BE"", ""de'Jong D"", ""Szuhai K"", ""Zweytick D"", ""Rinner B.""]"	Melanoma is a leading cause of high mortality that frequently spreads to the brain and is associated with deterioration in quality and quantity of life. Treatment opportunities have been restricted until now and new therapy options are urgently required. Our focus was to reveal the potential heterogeneity of melanoma brain metastasis. We succeeded to establish a brain melanoma metastasis cell line, namely MUG-Mel1 and two resulting clones D5 and C8 by morphological variety, differences in lipidome, growth behavior, surface, and stem cell markers. Mutation analysis by next-generation sequencing, copy number profiling, and cytogenetics demonstrated the different genetic profile of MUG-Mel1 and clones. Tumorigenicity was unsuccessfully tested in various mouse systems and finally established in a zebra fish model. As innovative treatment option, with high potential to pass the blood-brain barrier a peptide isolated from lactoferricin was studied in potential toxicity. Brain metastases are a major clinical challenge, therefore the development of relevant in vitro and in vivo models derived from brain melanoma metastases provides valuable information about tumor biology and offers great potential to screen for new innovative therapies.	Heitzer E, Groenewoud A, Meditz K, Lohberger B, Liegl-Atzwanger B, Prokesch A, Kashofer K, Behrens D, Haybaeck J, Kolb-Lenz D, Koefeler H, Riedl S, Schaider H, Fischer C, Snaar-Jagalska BE, de'Jong D, Szuhai K, Zweytick D, Rinner B. Human melanoma brain metastases cell line MUG-Mel1, isolated clones and their detailed characterization <i>Scientific Reports.</i> 2019-03-13. DOI:https://www.doi.org/10.1038/s41598-019-40570-1 PMID:30858407
11058872-c77d-4019-b6b9-8cdcbfc3f4fa	https://www.doi.org/10.1038/sdata.2018.106	PMID:29893754	PMC5996849	Yes	Scientific Data	2019-02-25	Pharmacological and genomic profiling of neurofibromatosis type 1 plexiform neurofibroma-derived schwann cells	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC5996849.xml	http://creativecommons.org/licenses/by/4.0/	"[""Marc Ferrer"", ""Sara J C Gosline"", ""Marigo Stathis"", ""Xiaohu Zhang"", ""Xindi Guo"", ""Rajarshi Guha"", ""Dannielle A Ryman"", ""Margaret R Wallace"", ""Laura Kasch-Semenza"", ""Haiping Hao"", ""Roxann Ingersoll"", ""David Mohr"", ""Craig Thomas"", ""Sharad Verma"", ""Justin Guinney"", ""Jaishri O Blakeley""]"	Neurofibromatosis type I (NF1) is an autosomal dominant genetic condition characterized by peripheral nervous system tumors (PNSTs), including plexiform neurofibromas (pNFs) that cause nerve dysfunction, deformity, pain damage to adjacent structures, and can undergo malignant transformation. There are no effective therapies to prevent or treat pNFs. Drug discovery efforts are slowed by the 'benign' nature of the Schwann cells that are the progenitor cells of pNF. In this work we characterize a set of pNF-derived cell lines at the genomic level (via SNP Arrays, RNAseq, and Whole Exome- Sequencing), and carry out dose response-based quantitative high-throughput screening (qHTS) with a collection of 1,912 oncology-focused compounds in a 1536-well microplate cell proliferation assays. Through the characterization and screening of NF1<sup>-/-</sup>, NF1<sup>+/+</sup> and NF1<sup>+/-</sup> Schwann cell lines, this resource introduces novel therapeutic avenues for the development for NF1 associated pNF as well as all solid tumors with NF1 somatic mutations. The integrated data sets are openly available for further analysis at http://www.synapse.org/pnfCellCulture.	Marc Ferrer, Sara J C Gosline, Marigo Stathis, Xiaohu Zhang, Xindi Guo, Rajarshi Guha, Dannielle A Ryman, Margaret R Wallace, Laura Kasch-Semenza, Haiping Hao, Roxann Ingersoll, David Mohr, Craig Thomas, Sharad Verma, Justin Guinney, Jaishri O Blakeley. Pharmacological and genomic profiling of neurofibromatosis type 1 plexiform neurofibroma-derived schwann cells. <i>Scientific Data.</i> 2019-02-25. DOI:https://www.doi.org/10.1038/sdata.2018.106 PMID:29893754
b60e57c7-5822-494b-88e1-1351096b5b81	https://www.doi.org/10.1158/1078-0432.CCR-18-2953	PMID:30737244	PMC6522280	No	Clinical Cancer Research	2019-02-10	Comprehensive genetic characterization of human thyroid cancer cell lines: A validated panel for preclinical studies	Fair use (license unspecified)	No	Yes	pmc_fulltext_xml/PMC6522280.xml	This file is available for text mining. It may also be used consistent with the principles of fair use under the copyright law.	"[""Landa I"", ""Pozdeyev N"", ""Korch C"", ""Marlow LA"", ""Smallridge RC"", ""Copland JA"", ""Henderson YC"", ""Lai SY"", ""Clayman GL"", ""Onoda N"", ""Tan AC"", ""Garcia-Rendueles MER"", ""Knauf JA"", ""Haugen BR"", ""Fagin JA"", ""Schweppe RE.""]"	PURPOSE. Thyroid cancer cell lines are valuable models but have been neglected in pancancer genomic studies. Moreover, their misidentification has been a significant problem. We aim to provide a validated dataset for thyroid cancer researchers. EXPERIMENTAL DESIGN. We performed next-generation sequencing (NGS) and analyzed the transcriptome of 60 authenticated thyroid cell lines and compared our findings with the known genomic defects in human thyroid cancers. RESULTS. Unsupervised transcriptomic analysis showed that 94% of thyroid cell lines clustered distinctly from other lineages. Thyroid cancer cell line mutations recapitulate those found in primary tumors (e.g., BRAF, RAS, or gene fusions). Mutations in the TERT promoter (83%) and TP53 (71%) were highly prevalent. There were frequent alterations in PTEN, PIK3CA, and of members of the SWI/SNF chromatin remodeling complex, mismatch repair, cell-cycle checkpoint, and histone methyl- and acetyltransferase functional groups. Copy number alterations (CNA) were more prevalent in cell lines derived from advanced versus differentiated cancers, as reported in primary tumors, although the precise CNAs were only partially recapitulated. Transcriptomic analysis showed that all cell lines were profoundly dedifferentiated, regardless of their derivation, making them good models for advanced disease. However, they maintained the BRAFV600E versus RAS-dependent consequences on MAPK transcriptional output, which correlated with differential sensitivity to MEK inhibitors. Paired primary tumor-cell line samples showed high concordance of mutations. Complete loss of p53 function in TP53 heterozygous tumors was the most prominent event selected during in vitro immortalization. CONCLUSIONS. This cell line resource will help inform future preclinical studies exploring tumor-specific dependencies.	Landa I, Pozdeyev N, Korch C, Marlow LA, Smallridge RC, Copland JA, Henderson YC, Lai SY, Clayman GL, Onoda N, Tan AC, Garcia-Rendueles MER, Knauf JA, Haugen BR, Fagin JA, Schweppe RE. Comprehensive Genetic Characterization of Human Thyroid Cancer Cell Lines: A Validated Panel for Preclinical Studies <i>Clinical Cancer Research.</i> 2019-02-10. DOI:https://www.doi.org/10.1158/1078-0432.CCR-18-2953 PMID:30737244
